Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Spending,NumChildren,Cluster,PC1,PC2
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,3351,0,1,1.5458891052239856,-1.4094302957604081
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,37,2229,0,1,0,0,0,0,0,0,1,0,115,101,0,345,0,2,-1.5508362684328942,-0.509515921768348
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2415,0,0,0,0,1,0,0,1,0,0,29,26,0,87,1,2,-1.9496753088764585,-0.8022205376430385
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,38,2849,0,0,1,0,0,0,0,1,0,0,263,227,0,789,1,2,-0.8025210455642359,0.9276742778240068
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,58,2190,0,0,0,1,0,0,0,1,0,0,305,290,1,915,1,0,-0.3603461108553568,-0.3900685955729419
43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,43,2744,0,1,0,0,0,0,0,0,1,0,339,237,0,1017,1,2,-0.36408541624322666,0.6826428138765611
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,3432,2,3,1.3608369354100285,3.7675578364496776
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0,201,0,2,-2.2751903785855188,-0.6075217871646564
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,38,2625,0,0,1,0,0,0,1,0,0,0,19,14,0,57,1,0,-2.4455168184575866,-0.7774101465903281
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0,210,1,2,-1.78558382347367,-0.17117641026639527
26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2663,0,1,0,0,0,1,0,0,0,0,24,18,0,72,1,2,-2.258245942546221,-0.7103375228735506
50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,37,2533,0,1,0,0,0,0,0,0,0,1,399,388,0,1197,0,3,-0.004996786822883615,0.13508758679024085
62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,44,2461,0,0,0,1,0,0,0,1,0,0,762,724,1,2286,1,3,1.556969488504282,1.1442174888978898
85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,58,2581,1,0,0,0,0,0,0,0,0,1,1301,1289,0,3903,0,1,2.394758601692901,-1.1620108151660682
76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,64,2615,0,0,0,1,0,0,0,0,0,1,1469,1455,0,4407,0,1,2.7836368243030662,-1.1982561208137943
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,27,2410,0,0,1,0,0,0,0,1,0,0,1118,978,0,3354,0,1,1.4476636615376428,-0.7180789520032812
18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,33,2757,0,0,0,1,0,0,0,1,0,0,17,6,0,51,1,2,-2.574501792508427,-0.866009304724719
69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,55,2312,0,1,0,0,0,0,0,1,0,0,221,215,0,663,1,2,-0.28108825691908124,-0.5816872379262333
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460,1365,1,4380,0,1,2.1127332900146114,-0.6831034617044461
69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,58,2628,0,0,1,0,0,0,0,1,0,0,808,755,0,2424,1,1,1.7368631392249034,0.48539356817277807
38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,42,2592,0,1,0,0,0,0,0,1,0,0,70,37,1,210,1,0,-1.6546506125105716,-0.18896654947829478
62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,74,2221,0,0,1,0,0,0,0,0,0,1,605,576,0,1815,0,1,1.0030870263054237,-0.27604789965177434
80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,57,2341,0,0,1,0,0,0,0,1,0,0,1900,1882,0,5700,0,1,2.7027906781723576,-1.3077776953758842
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,0,0,1,0,0,0,0,0,1,0,119,107,0,357,2,2,-1.600864948673365,0.26736738285966594
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,52,2800,0,0,0,1,0,0,0,1,0,0,498,410,0,1494,2,3,0.5368168834574228,2.283213926530016
17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,28,2377,0,1,0,0,0,0,1,0,0,0,40,18,1,120,1,2,-2.318317205310708,-0.07469021845620247
53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,46,2554,1,0,0,0,0,0,0,1,0,0,397,347,0,1191,2,3,0.01897319448181504,3.0803165502138095
52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,70,2857,0,0,0,1,0,1,0,0,0,0,911,883,0,2733,0,1,2.2262903788922332,-0.10501290348019161
59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,43,2498,1,0,0,0,0,1,0,0,0,0,774,751,1,2322,1,3,0.12747495507958143,0.47601527769818225
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,62,2822,0,0,1,0,0,0,0,0,1,0,1061,979,0,3183,1,1,1.318431836349355,-0.6584560309304918
47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,44,2393,0,0,1,0,0,0,0,1,0,0,389,363,0,1167,1,3,-0.0585815186205379,0.6299240325335942
37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,2375,0,1,0,0,0,0,0,1,0,0,23,16,0,69,1,0,-1.9772543469935304,-0.9194665993077483
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0,546,1,2,-1.0992570718388852,0.521377090395272
67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,62,2206,0,1,0,0,0,0,0,1,0,0,221,191,0,663,1,2,-0.30435352373619623,-0.7278568890360438
57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,45,2220,0,0,1,0,0,0,0,1,0,0,220,203,0,660,1,0,-0.5326173013665302,-0.16555962496125565
50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,60,2345,0,0,0,1,0,1,0,0,0,0,90,89,0,270,2,0,-1.3655068554451524,-0.36718121588396196
35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,55,2578,0,0,1,0,0,0,0,0,1,0,32,29,0,96,3,0,-2.0232932600088116,-0.43951637051115094
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,60,2792,1,0,0,0,0,0,0,0,0,1,489,485,1,1467,1,3,0.44715089441204703,1.5374967750196884
56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,51,2642,0,1,0,0,0,0,0,0,0,1,883,795,0,2649,1,3,1.8183120993693693,1.7882310945938704
48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,60,2733,0,0,1,0,0,0,0,1,0,0,344,317,0,1032,1,3,-0.23680855839404064,1.3488094475088752
56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,45,2340,0,0,1,0,0,0,0,1,0,0,389,382,0,1167,3,3,0.12042286441095104,1.8196059462575107
21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,35,2472,0,1,0,0,0,0,0,1,0,0,37,6,1,111,1,2,-2.2274283584902532,-0.09555582771054236
57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,49,2528,0,0,0,1,0,0,0,0,1,0,298,274,1,894,1,3,-0.224100985827972,0.5968522873436544
46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,65,2214,1,0,0,0,0,0,0,0,1,0,184,146,0,552,1,0,-0.9394233483894049,-0.5730763670228797
54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,64,2520,0,0,0,1,0,1,0,0,0,0,149,121,0,447,2,0,-0.9424969350944836,0.6465573947219494
20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,47,2790,0,1,0,0,0,0,0,1,0,0,41,37,0,123,1,2,-2.251434671674287,-0.5093960174696103
92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,72,2324,0,1,0,0,0,0,0,1,0,0,1780,1661,2,5340,0,1,3.1676581312967698,-1.786780138901243
26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2472,0,0,0,1,0,1,0,0,0,0,20,18,0,60,2,2,-2.269195141919019,-0.2187180685867916
44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,40,2719,0,0,0,1,0,0,0,1,0,0,39,37,0,117,2,2,-1.8227827311960154,-0.8626619227366537
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,0,0,0,1,0,0,0,1,0,0,1360,1280,0,4080,0,1,2.321502951573709,-0.5151333743204258
53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,48,2420,0,1,0,0,0,0,0,0,1,0,254,183,0,762,2,3,-0.4143161280679823,1.652152073576743
22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,47,2428,0,0,0,1,0,0,0,1,0,0,59,23,0,177,1,2,-1.8932395991377227,0.3283607251299217
38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,2278,0,0,0,1,0,0,0,0,0,1,39,36,0,117,1,2,-1.9702010728835273,-0.7847863458034465
41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,45,2756,0,0,1,0,0,1,0,0,0,0,43,14,0,129,2,2,-1.8745140932124391,-0.4477771573511277
29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,48,2204,0,1,0,0,0,0,0,0,0,1,20,20,0,60,1,2,-2.0658973650116277,-0.10571715299465727
63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,64,2493,0,1,0,0,0,0,0,0,1,0,774,759,0,2322,2,1,1.5946397949339588,0.26940404217494374
39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,2197,1,0,0,0,0,0,0,1,0,0,14,13,0,42,2,0,-2.0773901739255867,-0.9417168926225955
26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,48,2301,1,0,0,0,0,0,0,1,0,0,57,55,0,171,1,0,-1.928597617990444,-0.2178711298368733
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,1,0,0,0,0,0,0,0,1,0,777,646,0,2331,1,1,1.6107729910136215,0.06784370142738805
51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,51,2725,0,1,0,0,0,0,0,0,0,1,308,199,0,924,2,2,-0.3428891809389753,0.24759754204861828
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,59,2832,0,1,0,0,0,0,0,1,0,0,254,219,0,762,2,0,-0.30210931508516464,0.8854060894349935
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,48,2251,0,1,0,0,0,0,0,1,0,0,712,655,0,2136,1,1,1.4337892324407393,0.13313781730969584
37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,67,2228,0,1,0,0,0,0,0,1,0,0,147,106,0,441,1,2,-1.3534479469276548,0.10094667180659318
36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,63,2844,0,0,1,0,0,0,0,1,0,0,265,176,0,795,1,0,-0.8287792015138736,0.5919070832113135
44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,50,2784,0,1,0,0,0,0,0,0,1,0,713,699,0,2139,1,3,0.9810084208028708,2.338753441665054
36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,53,2850,0,1,0,0,0,0,0,0,0,1,117,88,0,351,2,2,-1.5433097215644056,0.8754846876455454
47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,69,2603,0,0,0,1,0,0,0,0,1,0,304,289,0,912,1,3,-0.44091568628519456,1.1675103908884292
67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,67,2353,0,1,0,0,0,0,0,0,1,0,751,708,0,2253,1,1,1.5746759299124433,0.11839877873529364
57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,70,2818,0,1,0,0,0,0,0,1,0,0,437,420,0,1311,1,3,0.3264613248578871,0.4285648243804629
36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,67,2820,1,0,0,0,0,0,0,0,0,1,121,90,0,363,2,2,-1.4908802633385545,0.729195084816604
69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,43,2798,0,1,0,0,0,0,0,0,0,1,782,767,0,2346,1,1,1.7076759995994195,-0.05860683140366236
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,0,1,0,0,0,0,0,1,0,0,1610,1530,3,4830,1,1,1.755613684697727,-0.4338630452449804
43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,2290,0,1,0,0,0,0,0,0,1,0,16,12,0,48,2,0,-2.002961919429803,-0.9637674864860993
80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,76,2317,0,1,0,0,0,0,0,1,0,0,1402,1376,1,4206,0,1,2.5747908101531576,-1.1890578083720944
34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,30,2660,0,0,1,0,0,0,0,1,0,0,154,99,0,462,1,0,-1.4342582529505623,0.6810073439289689
57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,41,2543,0,0,1,0,0,0,0,1,0,0,445,345,0,1335,1,3,0.38310611951036594,0.7274035401178226
22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,54,2688,0,0,0,1,0,0,1,0,0,0,50,4,0,150,0,2,-2.16988880831413,-0.6439996916493789
51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,72,2285,0,0,0,1,0,0,0,1,0,0,181,140,0,543,0,2,-0.8258403627970791,-0.8365167343684822
36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2264,0,1,0,0,0,0,0,1,0,0,44,27,0,132,3,2,-1.8960218824858863,-0.18072936189912087
24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,47,2311,0,1,0,0,0,0,0,1,0,0,43,42,0,129,2,2,-2.0389363625828625,0.4513821267289872
34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,2238,0,0,0,1,0,0,0,0,0,1,8,8,0,24,3,2,-2.237660933297501,-0.747999739698237
65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,48,2418,0,0,1,0,0,1,0,0,0,0,571,325,0,1713,0,1,1.7946938349279231,-1.2013055171577804
63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,54,2754,0,0,1,0,0,0,0,1,0,0,1270,1169,1,3810,1,1,1.7624471301589768,0.7002339108595123
54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,51,2292,0,0,0,1,0,0,0,0,0,1,39,36,0,117,1,0,-1.593807555639224,-1.0142678200812654
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,123,0,0,-2.3912013595135293,-0.8214564761992468
28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,50,2580,0,1,0,0,0,0,0,1,0,0,66,54,0,198,1,2,-1.9304143396349183,0.38409909329282516
34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2601,0,1,0,0,0,0,0,0,0,1,16,9,0,48,1,2,-2.214002487505636,-0.8349025894116483
43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,2445,0,1,0,0,0,0,0,0,0,1,18,17,0,54,1,0,-2.0063251306362635,-0.9234878643836265
38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,2250,0,0,1,0,0,1,0,0,0,0,48,35,0,144,2,0,-1.8204734223342969,-0.24887196751846163
31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,48,2641,0,0,1,0,0,0,0,1,0,0,375,301,0,1125,0,0,-0.5956785798065228,-0.090968622153134
27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2609,0,1,0,0,0,0,0,0,1,0,27,17,0,81,1,0,-2.2378246825455133,-0.7795433178562925
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,47,2295,1,0,0,0,0,1,0,0,0,0,28,18,0,84,1,0,-2.1460942606680358,-0.7919230538191852
92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,35,2351,0,1,0,0,0,0,0,1,0,0,1089,1047,2,3267,0,1,2.7455931341683715,-0.7437362726945808
34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,2347,0,0,1,0,0,0,0,1,0,0,32,30,0,96,2,0,-1.9192275764770053,-0.24371664527120568
70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,53,2401,1,0,0,0,0,0,0,1,0,0,292,290,0,876,2,3,0.0735225744407154,1.5528829029558513
31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,41,2580,0,1,0,0,0,1,0,0,0,0,32,16,1,96,2,0,-2.1123660061304994,-0.45541815399121666
60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,59,2832,0,1,0,0,0,0,0,1,0,0,254,219,0,762,2,0,-0.30210931508516464,0.8854060894349935
20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,34,2679,0,0,0,1,0,1,0,0,0,0,20,10,0,60,0,2,-2.521098011398297,-0.8744538325870983
42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,56,2226,0,1,0,0,0,0,0,1,0,0,90,55,0,270,0,0,-1.5185685523639167,-0.9821568209772693
39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,37,2659,0,1,0,0,0,0,0,1,0,0,120,84,0,360,1,2,-1.4741547556109782,-0.03321577262128767
33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,68,2505,0,0,0,1,0,0,0,1,0,0,62,54,0,186,2,0,-1.773841285363927,0.20078803044768853
36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,71,2440,0,1,0,0,0,0,0,0,1,0,19,16,0,57,2,2,-2.1822599758954717,-0.7820398347711414
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,41,2823,0,0,0,1,0,0,0,1,0,0,46,27,0,138,1,0,-2.0835895361325294,0.46634511718774657
78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,72,2772,0,0,0,0,1,0,0,0,1,0,1792,1654,1,5376,0,1,2.787237263983811,-0.36692416195416744
82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,74,2434,0,0,0,1,0,0,0,1,0,0,2157,2031,2,6471,0,1,3.422553895223353,-0.7460062075252823
51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,62,2416,0,1,0,0,0,0,0,1,0,0,304,298,0,912,0,0,-0.2867416655273207,-0.8519393319637132
78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,49,2719,0,1,0,0,0,1,0,0,0,0,1302,1285,0,3906,0,1,1.8981402634291735,-1.0195195371705443
52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,63,2734,0,1,0,0,0,0,0,1,0,0,832,785,1,2496,1,3,1.640754328771684,1.3081194513394498
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,38,2406,0,0,0,1,0,0,0,0,0,1,1114,984,0,3342,0,1,1.4025504372150353,-0.88077387290268
69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,47,2257,0,0,0,1,0,1,0,0,0,0,651,612,0,1953,1,3,0.5751008744797133,0.5323626180375189
46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,48,2656,0,0,0,1,0,0,0,1,0,0,184,159,0,552,1,2,-0.9520593088175511,0.24420530890805475
77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,55,2179,0,1,0,0,0,0,0,1,0,0,1103,1072,0,3309,0,1,1.55653057734245,-1.0094784105656294
73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,67,2387,0,0,1,0,0,0,0,1,0,0,1464,1421,0,4392,0,1,2.7791252655017264,-1.443130643702391
40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2431,0,0,1,0,0,0,0,0,0,1,54,51,0,162,1,0,-1.7693036181795494,-0.761758353524668
32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,55,2829,0,0,0,1,0,0,0,0,0,1,459,389,0,1377,0,3,-0.2011129591024711,0.44145546292228915
68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,51,2163,0,0,0,1,0,0,0,1,0,0,1051,1011,0,3153,0,1,1.1643902369344636,-0.7960356490028929
43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,49,2783,1,0,0,0,0,0,0,1,0,0,149,118,0,447,1,0,-1.2205879539003899,0.4469131227769823
26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,48,2692,0,0,0,1,0,0,0,1,0,0,55,33,0,165,2,2,-1.9763393256742894,0.8134386420912101
93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,50,2296,0,0,1,0,0,0,0,1,0,0,2304,2259,3,6912,0,1,4.249262959072147,-1.4078214326904235
38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,46,2812,0,1,0,0,0,0,0,0,0,1,520,506,0,1560,0,3,0.10792966679600717,0.1990867403763016
64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,70,2313,0,0,0,0,1,0,0,0,1,0,546,536,1,1638,1,3,0.8760687445870484,1.2181386607578015
57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,61,2473,0,0,0,1,0,0,0,1,0,0,608,579,0,1824,1,3,0.987685421303112,2.0354527520336365
46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,65,2236,0,0,0,1,0,0,0,0,0,1,40,34,2,120,2,2,-1.801006272533938,-0.852596701532863
16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,42,2170,0,0,0,1,0,0,0,1,0,0,33,22,0,99,1,2,-2.2246475972776407,0.5651078518870736
28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,2515,0,1,0,0,0,0,0,0,1,0,42,37,0,126,1,2,-2.2212559303579744,-0.692147002260029
49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,57,2533,1,0,0,0,0,0,0,0,1,0,599,403,0,1797,1,1,0.9237159424923593,0.0731281259815373
50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,67,2660,0,1,0,0,0,0,0,1,0,0,538,490,0,1614,1,3,0.4996877168462801,1.539889349708542
